0.7612,-0.14933,1.5024,0.11244,-1.276,-0.96914,0.65212,-0.94267,-0.4491,0.088089,-0.34788,-0.36463,1.4371,1.612,1.7849,-0.24405,0.59802,0.05832,0.39468,-1.3981,0.82526,-0.79385,0.14956,-0.77369,-0.30682,-0.30165,0.56506,1.1925,1.0724,0.13674,0.48299,-0.31989,0.26112,-0.49272,-0.05709,0.26482,0.052429,1.7909,1.275,0.1688,0.43398,-0.18559,0.66352,1.4561,-2.2285,1.7813,-0.1551,0.36421,0.19995,-0.25313
7.0278,6.4248,6.7428,-0.12081,5.9928,2.0312,2.4848,5.2022,1.1672,5.6504,3.1971,10.071,4.865,1.4583,6.2909,5.578,2.289,6.7258,2.4372,-0.56194,0.78681,1.0495,0.65519,1.5355,2.0231,11.291,6.3498,0.94256,0.78428,3.2807,7.6138,1.7554,-1.5636,3.9773,-0.57374,2.2315,2.2491,4.4885,6.952,4.6584,1.3142,6.7728,2.8542,3.9096,9.5778,3.4083,2.1569,8.6548,5.3126,7.6234
4.153,5.7368,7.3231,6.6125,1.8932,3.6249,2.572,6.2172,1.9864,9.5654,4.5597,6.3334,8.1756,2.2724,7.3823,-3.3956,5.4792,0.53734,0.16292,6.0155,7.9567,4.1561,6.0558,6.9793,1.5003,2.5856,3.0683,-0.1557,0.77773,6.763,-0.21235,3.4021,9.3993,6.1309,5.5073,8.4744,9.1286,7.4773,4.3037,1.3654,4.94,5.7644,-0.11361,2.6279,6.7812,3.5607,4.7251,-0.40672,1.487,0.89938
2.6787,6.2885,6.4614,-0.7056,5.504,2.4086,-2.1547,6.7001,5.73,3.1681,6.8528,2.3533,-0.036506,3.7723,4.4247,1.4424,1.8775,7.7727,3.8313,4.0685,0.36999,6.6328,7.113,5.0392,5.1345,2.319,5.966,6.8647,6.6087,1.2794,4.6167,2.8817,1.3649,2.6124,4.9192,1.5821,2.8287,4.3852,2.9119,-4.5842,6.0011,8.1338,4.0309,5.789,0.31911,3.6908,5.648,4.5308,0.077492,7.8854
1.4546,0.45362,1.5472,-1.5328,5.6209,4.3168,2.6551,-0.59365,-2.2573,7.1999,1.6284,3.622,4.0022,3.6026,9.7844,5.5352,-0.044075,8.3576,3.371,0.46663,0.77766,7.0424,9.4666,3.2166,0.65397,0.3206,2.3876,2.1966,6.9432,4.4333,-1.9736,1.4579,5.9432,2.4164,1.1825,0.6622,1.9298,7.1184,1.7835,5.6067,6.4843,9.5536,4.6124,3.6594,3.0183,-4.3969,5.4029,14.399,6.3824,12.304
3.2789,5.7515,3.6205,4.8652,6.9723,7.3851,-0.65359,5.5139,4.7079,-2.2977,2.5316,4.8987,4.1605,8.3179,6.0119,4.7733,-1.2629,-2.2304,4.5763,2.9963,1.9823,3.747,2.413,3.4459,6.0017,6.3789,4.9859,0.48433,-1.2765,8.1892,4.0852,8.0117,7.1487,2.9626,7.7122,6.8708,2.6553,3.6497,-0.43953,2.9739,4.0195,-1.693,2.7669,6.4211,6.6749,5.1798,4.5744,3.3561,3.4082,2.514
5.8088,2.26,4.7924,1.1473,6.9681,6.2274,6.7895,1.4074,1.6647,5.9155,12.923,4.8885,-3.0257,10.094,3.6697,9.8873,2.9086,3.4705,6.977,-1.4884,6.2094,-1.5606,-0.8839,3.6948,6.386,-2.3298,7.1622,2.2687,3.5557,3.4309,9.7915,-0.84895,7.9693,5.6937,4.099,-0.089155,6.1431,2.0551,4.4601,2.2064,3.2923,-1.3361,5.9907,3.7306,4.8646,6.9707,3.3106,5.4588,5.9475,5.4063
-0.54876,2.3159,13.476,1.2678,1.9335,7.4308,6.7058,2.8703,7.2987,5.1144,2.1322,7.6023,7.7443,1.0654,5.1129,8.2189,2.1187,2.0438,5.7287,5.29,0.79012,0.70954,8.8519,1.3389,7.1125,1.6018,-1.9391,1.4907,4.7558,1.4685,6.8234,2.5245,2.4479,1.5954,4.3707,6.0418,0.052806,3.8861,3.0489,5.2567,5.9585,1.2321,4.6773,3.9811,10.796,0.1071,2.2623,4.9927,1.5056,2.0281
3.795,-0.66769,7.6799,3.5142,1.4295,1.2559,4.4149,6.364,1.4333,2.8775,9.7609,7.2705,12.428,2.0769,7.2898,5.4905,5.3205,4.4696,7.9174,3.478,5.0041,4.6559,4.7924,6.2241,3.9387,5.7009,-1.6022,6.5589,2.1688,9.8303,3.9792,1.0921,4.0729,-1.5588,4.8218,5.3135,5.8814,3.402,4.9568,1.931,9.8936,-1.9938,3.3615,3.7244,3.8563,-0.56591,5.4414,7.8037,6.6879,-1.1509
6.3472,7.3006,10.962,2.5333,4.1452,4.5394,2.8648,4.8946,4.0227,6.086,6.8834,2.9239,3.3034,5.5614,2.8055,4.2485,-0.50792,1.4493,1.8121,8.8937,5.2356,6.3827,0.61856,8.1766,5.8569,3.9957,-1.4971,5.432,6.2829,3.2592,2.9853,2.5777,3.5129,4.1596,6.2625,3.5702,0.0061155,6.645,-0.36964,6.0136,6.6538,2.9287,3.8679,1.2363,-0.65559,5.863,2.8395,7.2715,-1.4405,8.4116
-0.26218,4.5252,5.2435,3.3317,2.0054,1.05,4.4292,3.5088,1.1872,6.6329,2.3266,3.6102,4.8611,2.8579,3.7436,-0.64543,3.3753,4.8371,1.4063,-0.078284,4.4624,5.3894,2.3225,11.422,9.4092,5.8718,6.5458,4.907,4.7633,5.3249,5.5848,2.0015,2.183,2.6908,8.5735,2.9754,3.6075,3.8316,7.9655,4.4527,4.2536,2.9908,5.3745,1.2191,5.3322,-0.52257,5.2648,1.1606,8.7001,6.0824
6.0081,7.0108,4.6355,4.8162,8.3582,5.1545,8.8151,5.8202,1.9553,7.1008,3.6803,6.2012,2.6062,9.9786,11.12,9.5895,-0.51538,5.7913,3.7152,6.9115,5.6637,2.1621,1.5735,5.5118,4.159,4.3793,5.2156,5.2473,3.5415,1.5892,7.1707,5.4351,4.8151,4.84,3.2141,10.173,-1.4807,1.4763,5.4616,1.026,2.2765,4.7513,2.6757,1.1163,1.2645,-1.0382,7.2631,2.6845,6.5395,2.4679
6.0497,8.533,5.8395,0.49441,8.1395,4.9771,8.0473,8.9035,3.2196,5.2594,3.3545,4.361,5.153,8.9076,2.5782,4.4021,9.4292,4.7342,8.1496,4.4309,0.48146,10.733,7.483,1.5326,3.4663,6.0426,1.8926,4.1289,2.3278,4.8628,4.0442,0.87683,5.0759,4.2538,-1.1921,2.8764,5.6078,3.5355,-0.69988,6.5105,5.4993,4.8585,0.83516,9.3545,4.1483,6.3669,-2.748,5.0297,4.3305,4.3402
1.3536,0.58828,2.4167,0.3273,4.2854,7.8889,2.6547,2.1295,3.3136,5.8032,5.4205,7.409,2.8605,5.6771,6.839,-0.63801,3.6491,3.645,7.911,4.2478,7.0228,4.217,5.7763,4.6029,9.3174,0.13775,8.4971,1.1534,6.0311,5.4011,8.8443,1.538,2.9431,6.1874,7.0404,3.4294,6.0786,7.5658,7.1712,5.4235,2.5477,1.9415,3.5332,3.3994,7.2341,2.0372,9.4134,3.8248,0.5167,3.3106
-0.51353,5.9291,7.7248,-2.2984,2.7186,7.2977,4.5052,-0.0503,2.4256,1.9779,8.0969,1.9397,3.6947,5.6909,6.4545,5.2998,7.6786,0.13178,3.6226,6.15,4.3406,6.5965,4.7282,0.97884,-3.5264,4.6543,4.4134,5.6248,6.5479,4.0137,1.5524,4.3034,4.3971,6.7023,1.2168,1.1838,1.9374,2.7553,2.2373,7.7565,4.7153,1.5601,4.3874,6.8212,4.9245,7.7347,2.1038,11.605,2.8074,-0.3852
5.2994,3.9617,3.5271,2.8293,5.5324,5.9597,0.63851,0.51328,7.385,0.71446,-0.91341,5.415,8.8545,2.9848,8.7669,4.3089,5.4848,4.1727,2.2094,7.5805,6.1902,2.7529,4.7214,2.1605,2.6302,-0.6997,-0.76046,1.5366,5.4079,4.9783,-1.9933,7.2519,12.021,0.023085,7.731,1.5596,4.9527,2.0241,4.9067,1.3221,6.3347,6.3802,5.5283,5.0475,4.8989,0.12321,7.9494,5.3159,4.7629,-4.647
